qa_id,source_type,source_sample_id,question,scenario_text,ground_truth
P02-12-Q01,voicephishing,P02-12,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 여보세요, 박소연 씨 본인 맞으십니까. 지금 본인 확인이 필요해서 통화는 끊지 말고 그대로 유지해 주세요.
피해자: 네, 저 맞는데요. 무슨 일인가요?
사기범: 현재 계좌와 휴대폰 사용 내역이 금융범죄 연계 대상에 올라 있어요. 우선 조용한 곳으로 바로 이동하셔야 합니다.
피해자: 금융범죄요? 저 그런 거 한 적 없는데요.
사기범: 그래서 조사 협조 단계입니다. 지금은 본인 주변에 누가 있는지 알리면 안 됩니다. 가족이나 동료에게도 말씀하지 마세요.
피해자: 왜 숨겨야 하죠?
사기범: 관련자가 연락을 받으면 증거 정리나 입맞춤이 될 수 있어서요. 특히 집이나 직장에 계시면 통화 내용이 노출됩니다.
피해자: 지금 사무실인데, 일단 어디로 가야 하나요?
사기범: 회사 건물 안에 계시면 안 됩니다. 가장 가까운 카페나 사람 없는 야외 쪽으로 잠깐 이동하세요. 가능하면 출입문 밖에서 다시 말씀해 주세요.
피해자: 근데 팀장님한테는 말해야 하지 않나요?
사기범: 아직 안 됩니다. 내부 관계자에게 알리면 사건이 커질 수 있어요. 지금은 혼자 움직이셔야 합니다.
피해자: 알겠습니다. 그런데 정확히 어떤 건지 좀 알려주세요.
사기범: 본인 명의로 개통된 번호가 타인과 연결된 흔적이 확인됐고, 자금 흐름도 일부 겹칩니다. 다만 이 단계에선 외부 노출을 막는 게 우선입니다.
피해자: 제가 뭘 하면 되나요?
사기범: 먼저 휴대폰 화면 자동잠금은 풀지 말고, 통화는 계속 유지한 채로 이동하세요. 메시지 확인이나 메신저 사용도 잠시 멈추셔야 합니다.
피해자: 집에 가면 안 되나요?
사기범: 아직은 안 됩니다. 집으로 가면 가족이 묻거나 휴대폰을 볼 가능성이 있어서요. 임시로 머무를 수 있는 조용한 곳이 필요합니다.
피해자: 너무 갑작스러운데요.",yes
P02-13-Q01,voicephishing,P02-13,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 최은서 씨 본인 맞으시죠. 지금 명의 사용 내역 관련해 확인 중이라 통화는 끊으시면 안 됩니다.
피해자: 네? 무슨 일인가요.
사기범: 현재 본인 이름으로 개통된 회선이 타인 사건에 연결돼서, 조사 보존 차원에서 즉시 단독 응답이 필요합니다.
피해자: 제가 직접 신청한 건 아닌데요.
사기범: 그래서 확인하는 겁니다. 지금 계신 곳이 사무실이면 동료에게 들리지 않게 바로 자리를 옮기셔야 합니다.
피해자: 지금 밖에 나가야 하나요?
사기범: 네. 최근 근무지로 확인된 곳이 서울 금천구 쪽이라 내부에서 계속 통화하면 기록이 섞일 수 있습니다.
사기범: 건물 복도나 편의점처럼 사람 많은 곳 말고, 혼자 있을 수 있는 장소로 이동해 주세요.
피해자: 왜 그렇게까지 해야 하죠?
사기범: 가족이나 지인과 접촉되면 계좌 접근 경로가 노출될 수 있어서입니다.
사기범: 특히 집으로 바로 가시면 가족 명의까지 같이 확인 절차가 들어갈 수 있습니다.
피해자: 제가 지금 회사에 말해도 되나요?
사기범: 아직은 안 됩니다. 회사 메신저, 문자, 이메일 모두 잠시 멈추시고 이 통화만 유지하세요.
사기범: 이동하시는 동안 다른 앱은 열지 마시고 화면 잠금 상태로 두십시오.
피해자: 그럼 어디로 가야 하나요?
사기범: 가까운 무인텔이나 조용한 카페 쪽이 낫습니다. 기사에게도 정확한 목적지는 말하지 마세요.
피해자: 제 정보가 정말 연루된 건가요?
사기범: 주민번호와 최근 결제 패턴이 일치합니다. 다만 본인 직접 사용인지, 도용인지 분리 확인하면 됩니다.",yes
P02-14-Q01,voicephishing,P02-14,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김서진 씨 본인 맞으시죠. 현재 개인정보 유출 연계 건으로 확인 절차가 진행 중이라 통화가 끊기면 안 됩니다.
피해자: 네, 무슨 일인가요?
사기범: 먼저 본인 확인부터 하겠습니다. 최근에 휴대폰 개통 내역과 카드 사용 기록이 맞물려 조회되고 있습니다.
피해자: 제가 뭘 잘못한 건가요?
사기범: 아직 확정된 건 아닙니다. 다만 계좌와 통신 기록이 동시에 열람되는 중이라 외부에 말이 새면 절차가 꼬입니다.
피해자: 그럼 제가 어떻게 해야 하죠?
사기범: 지금 계신 곳이 사무실이면 주변에 동료가 있을 수 있어서 안 됩니다. 조용한 장소로 즉시 이동해 주세요.
피해자: 왜 굳이 이동해야 하나요?
사기범: 조사 내용이 민감해서 현재 위치에서 계속 말하면 누군가 들을 수 있습니다. 엘리베이터나 복도처럼 소음 많은 곳은 피하시고요.
피해자: 집으로 가면 안 되나요?
사기범: 집에는 가족이 계실 가능성이 있어서 안 됩니다. 특히 같은 주소지에서 연락이 이어지면 보안상 문제가 생깁니다.
피해자: 그럼 어디로 가야 하죠?
사기범: 가까운 카페 말고, 사람 적은 숙소 로비나 차량 안처럼 혼자 있는 공간이 좋습니다. 기사에게도 자세한 용도는 설명하지 마세요.
피해자: 이렇게까지 해야 하는 이유가 있나요?
사기범: 현재 조회상 김서진 씨 명의로 신규 결제 시도 흔적이 잡혀 있습니다. 본인 동의 여부를 확인해야 해서 통화 유지가 중요합니다.
피해자: 가족이나 직장에 물어봐도 되나요?
사기범: 지금은 안 됩니다. 주변 사람에게 알리면 참고인 확인 단계로 넘어가는 데 시간이 더 걸리고, 경우에 따라 오해가 생길 수 있습니다.
피해자: 제가 직접 은행에 전화해 볼까요?",yes
P02-15-Q01,voicephishing,P02-15,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 여보세요. 박서준 씨 본인 맞으시죠. 지금 본인 확인과 관련된 조사 협조가 필요해서 통화는 끊지 마셔야 합니다.
피해자: 네? 무슨 일인가요.
사기범: 최근 계좌 조회와 명의 사용 내역이 동시에 잡혔습니다. 상담 절차처럼 들릴 수 있지만 지금은 외부에 알려지면 안 되는 단계입니다.
피해자: 왜 제가요?
사기범: 현재 직장 정보가 동남운송으로 확인되는데, 사무실 안에서는 제삼자에게 들릴 수 있어서 우선 자리를 옮겨야 합니다.
피해자: 회사에서 바로 나가야 하나요?
사기범: 네, 바로요. 일단 휴게실이나 로비도 안 됩니다. 사람 없는 곳으로 이동하셔야 하고, 주변 직원에게도 이유를 말하지 마십시오.
피해자: 집으로 가면 안 되나요?
사기범: 거주지 쪽은 가족이나 지인이 접촉할 가능성이 커서 피하셔야 합니다. 오늘은 오히려 조용한 숙박업소나 혼자 있는 공간이 안전합니다.
피해자: 이게 진짜 수사랑 관련된 건가요?
사기범: 맞습니다. 사용 중인 통신 정보와 최근 결제 패턴이 본인 명의와 맞물려 있어 확인이 필요한 상황입니다.
피해자: 누구한테 말하면 되죠?
사기범: 누구에게도 먼저 말씀하지 마세요. 특히 배우자나 직장 동료, 그리고 연락 잦은 지인에게 알리면 조사 대상이 넓어질 수 있습니다.
피해자: 그럼 지금 뭘 해야 하죠?
사기범: 우선 이동을 시작하시고, 이동 중에도 통화는 유지합니다. 문자나 메신저는 잠시 모두 꺼두세요. 화면에 남는 기록도 안 됩니다.
피해자: 잠깐만요, 팀장님한테는 연락해도 안 되나요?
사기범: 안 됩니다. 지금은 공유하시면 안 되는 단계입니다. 내부 누설로 판단되면 협조 의사와 별개로 절차가 불리해질 수 있습니다.
피해자: 알겠습니다. 어디로 가면 되죠?",yes
P02-16-Q01,voicephishing,P02-16,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김수현 씨 본인 맞으시죠. 지금 계좌 관련 확인 건이 있어 통화가 연결된 상태를 유지하셔야 합니다.
피해자: 네? 무슨 일인지 먼저 말씀해 주세요.
사기범: 간단한 민원 확인처럼 들리실 수 있지만, 현재 개인정보 유출 연계 조사에 포함돼 있어요. 지금은 혼자 계신 장소로 잠깐 이동해 주시는 게 좋습니다.
피해자: 왜 굳이 이동해야 하죠?
사기범: 주변에서 대화가 들리면 오해가 생길 수 있고, 안내 과정이 복잡해집니다. 우선 회사 안이면 자리에서 벗어나 외부로 나와 주세요.
피해자: 지금 근무 중이라 바로는 어려운데요.
사기범: 남아 계시면 내부 사람에게 상황이 알려질 가능성이 있습니다. 오늘은 집으로 바로 가지 마시고, 잠깐 머물 수 있는 조용한 곳을 먼저 찾아야 합니다.
피해자: 가족한테 전화해서 물어봐도 돼요?
사기범: 아직은 안 됩니다. 지인에게 알리면 정보가 흩어져서 확인이 늦어지고, 본인 계정 보호 조치도 지연될 수 있습니다.
피해자: 어떤 정보가 확인된 건데요?
사기범: 사용 중인 통신번호와 최근 결제 흔적이 맞물려서 본인 명의 가능성이 높습니다. 다만 타인이 개입했을 수 있어, 지금은 외부 노출을 줄여야 합니다.
피해자: 제가 혼자 있어야 한다는 건가요?
사기범: 네, 최소한 잠시 동안은 혼자 있는 환경이 필요합니다. 이동하실 때도 통화는 끊지 말고, 메신저나 문자 확인은 잠시 멈춰 주세요.
피해자: 이렇게까지 해야 하나요? 좀 이상한데요.
사기범: 절차상 그렇습니다. 특히 회사 동료나 가족에게 먼저 말하면 조사 방향이 바뀔 수 있어서, 안내가 끝날 때까지는 누구와도 공유하지 마세요.
피해자: 일단 밖으로 나가 보겠습니다.
사기범: 좋습니다. 이동하실 때 목적지는 크게 말하지 마시고, 주변 소음이 적은 곳에 도착하면 바로 말씀해 주세요.
피해자: 지금 나가고 있어요.",yes
P02-17-Q01,voicephishing,P02-17,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김도윤 씨 본인 맞으시죠. 지금 금융감독원 연계 사건으로 확인 중이라 통화는 계속 유지하셔야 합니다.
피해자: 갑자기 무슨 사건이라는 건가요?
사기범: 본인 명의가 사용된 계좌 흐름이 잡혀서, 오늘 안에 확인 절차를 밟아야 합니다. 우선 주변에 들리지 않게 조용한 곳으로 이동해 주세요.
피해자: 지금 회사에 있는데 왜 자리를 옮겨야 하죠?
사기범: 회사 네트워크나 사내 회선은 로그가 남아 수사 협조가 어려울 수 있습니다. 외부에서만 안내가 가능합니다.
피해자: 안내가 왜 이렇게 비밀스럽죠?
사기범: 현재 등록된 주소가 인천 남동구 쪽으로 확인되는데, 그쪽으로 바로 이동하시면 가족이나 지인 접촉 가능성이 있어 통화 내용이 퍼질 수 있습니다.
피해자: 가족한테 얘기하면 안 된다는 건가요?
사기범: 네, 오늘은 절대 알리지 마십시오. 특히 배우자나 직장 동료에게 말이 새면 본인 확인 전에 절차가 꼬일 수 있습니다.
피해자: 그럼 어디로 가라는 겁니까?
사기범: 사람 적은 카페나 단기 숙소처럼 잠시 머무를 수 있는 곳이 좋습니다. 이동하실 때는 목적지를 크게 말하지 말고, 메신저도 잠시 끄세요.
피해자: 계속 통화하라는 이유가 뭔데요?
사기범: 지금은 본인 인증 단계가 진행 중이라 끊기면 처음부터 다시 접수해야 합니다. 끊지 말고 그대로 있으셔야 합니다.
피해자: 제가 직접 은행에 전화해 보면 안 되나요?
사기범: 지금은 일반 창구보다 전담 라인으로만 처리됩니다. 임의 문의를 넣으면 기록이 엇갈려서 오히려 불리해질 수 있습니다.
피해자: 그래도 너무 이상한데요.
사기범: 이상하게 느껴지실 수 있지만, 먼저 거주지와 동선만 분리해 주시면 됩니다. 현재 보호자 연락처도 확인돼 있어서 노출되면 안 됩니다.
피해자: 일단 밖으로 나가볼게요.",yes
P02-18-Q01,voicephishing,P02-18,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 최윤서 씨 본인 맞으시죠. 지금 명의도용 관련 사실확인 절차로 연결된 상태라 통화를 끊으면 안 됩니다.
피해자: 갑자기 무슨 일인가요? 이거 혹시 이상한 거 아닌가요?
사기범: 이상한 게 아니라, 통신사 조회에서 본인 정보와 일치하는 사용 내역이 잡혀서 확인 중입니다. 우선 혼자 계신 곳으로 옮겨 주세요.
피해자: 왜 혼자 있어야 하죠?
사기범: 주변에 누가 있으면 얘기가 새어 나갈 수 있습니다. 지금은 회사나 집처럼 사람 많은 곳은 피하시고 조용한 장소로 이동하셔야 합니다.
피해자: 저는 지금 카페 근처인데요.
사기범: 카페도 사람들 오가서 안 됩니다. 가능하면 근처 숙박시설 로비나 한적한 공간으로 들어가세요. 이동하는 동안에도 통화는 유지하십시오.
피해자: 가족한테 잠깐 말해도 되나요?
사기범: 오늘은 절대 안 됩니다. 특히 가족이나 직장 지인에게 알리면 절차가 지연되고, 본인 확인이 더 어려워집니다.
피해자: 제가 회사에 있는데 지금 바로 나가야 하나요?
사기범: 네, 사무실 안에서는 안 됩니다. 내부에서 통화가 들리면 불필요한 오해가 생길 수 있어서요. 자연스럽게 자리를 비우시면 됩니다.
피해자: 너무 갑작스러운데요.
사기범: 이해합니다. 다만 지금은 카드 사용 패턴과 접속 지역이 겹쳐서 본인 명의 사용으로 보이는 부분이 있습니다. 그 부분만 빠르게 정리하면 됩니다.
피해자: 제 카드랑 휴대폰 정보가 왜 여기서 나오죠?
사기범: 수사 협조 과정에서 조회된 겁니다. 본인 확인이 끝나면 다음 담당자가 이어서 안내할 예정입니다. 그 전까지는 메신저나 문자 확인도 잠시 멈춰 주세요.
피해자: 그러면 어디로 가야 하나요?
사기범: 가까운 곳 중에 혼자 앉을 수 있는 자리로 이동하세요. 택시를 타면 기사에게 목적지는 자세히 말하지 마시고, 통화는 계속 켜 두시면 됩니다.
피해자: 그렇게까지 해야 하나요?",yes
P02-19-Q01,voicephishing,P02-19,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김도윤 씨 본인 맞으시죠. 지금 명의도용 관련 확인 절차가 진행 중이라 통화가 끊기면 안 됩니다.
피해자: 네? 무슨 일인데요?
사기범: 우선 기본 인적사항부터 맞는지 보겠습니다. 현재 직장 주소가 테크노밸리 쪽으로 조회되는데, 그 위치에서 말씀드리기엔 민감합니다.
피해자: 회사에서 통화하면 안 되는 건가요?
사기범: 네. 내부 회선이나 주변 동료에게 들리면 확인 절차가 바로 중단될 수 있습니다. 잠시 자리에서 벗어나 주세요.
피해자: 지금 나가야 하나요?
사기범: 그렇습니다. 가능하면 건물 밖이나 사람이 적은 곳으로 이동하시고, 엘리베이터나 복도에서는 다른 분들께 상황을 설명하지 마십시오.
피해자: 집으로 가면 되나요?
사기범: 오늘은 자택으로 바로 들어가시는 건 권하지 않습니다. 가족과 접촉하면 정보가 퍼질 수 있어서요.
피해자: 그럼 어디로 가라는 거죠?
사기범: 근처에 카페나 조용한 휴게공간이 있으면 좋습니다. 그곳에서 혼자 있는 상태로 이어서 확인하겠습니다.
피해자: 누구한테도 말하면 안 되는 건가요?
사기범: 네, 특히 배우자나 가까운 지인에게 먼저 얘기하시면 오히려 조사에 혼선이 생길 수 있습니다.
피해자: 제 휴대폰으로 문자 보내면 안 되나요?
사기범: 문자, 메신저, 메일 전부 잠시 중지해 주세요. 지금은 통화만 유지하셔야 합니다.
피해자: 지금 회의 중이라 바로 나가기가 애매한데요.
사기범: 이해합니다만, 자리를 오래 비우면 추가 확인이 늦어집니다. 잠깐 화장실이나 외부 계단 쪽으로 이동하셔도 됩니다.
피해자: 왜 이렇게 급한 건가요?",yes
P02-20-Q01,voicephishing,P02-20,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 박지은 님 본인 맞으시죠. 금융정보 유출 관련해서 오늘 안에 확인 절차가 필요합니다.
피해자: 네? 갑자기 무슨 일인가요?
사기범: 지금 귀하 명의로 개설된 계좌가 비정상 접속 이력과 연결돼 있어, 초기 진술이 중요합니다.
피해자: 저는 그런 적 없는데요.
사기범: 그래서 더더욱 외부에 알리면 안 됩니다. 현재 담당 부서에서 단독 확인 중입니다.
피해자: 어디서 확인하죠?
사기범: 우선 지금 계신 곳이 회사인지 주거지인지 말씀해 주시고, 주변에 누가 있는지도 확인 부탁드립니다.
피해자: 저는 회사 근처 카페예요. 사람은 좀 있어요.
사기범: 그럼 자리를 그대로 두시면 안 됩니다. 대화가 새면 상황이 커질 수 있어요.
피해자: 왜 그렇게까지 조심해야 하죠?
사기범: 귀하 정보가 연루된 건 단순 조회가 아니라 내부 연계 기록입니다. 동료나 가족에게 먼저 말하면 오히려 절차가 꼬입니다.
피해자: 그럼 저는 뭘 하면 되나요?
사기범: 일단 조용한 장소로 이동해 주세요. 택시를 타시면 목적지는 구체적으로 말하지 마시고요.
피해자: 이게 진짜 공식 절차 맞나요?
사기범: 네, 지금은 안내 단계입니다. 카드 사용 내역과 최근 접속 지역이 일치하는지만 우선 대조하고 있습니다.
피해자: 제가 바로 은행에 가면 되나요?
사기범: 은행 창구는 아직 가지 마십시오. 외부 상담이 먼저 들어가면 기록이 엇갈릴 수 있습니다.
피해자: 주변 사람한테 물어봐도 안 되나요?",yes
P02-21-Q01,voicephishing,P02-21,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김태윤 씨 본인 맞으시죠. 지금 개인정보 유출 관련 확인 건이 있어 통화는 끊지 마셔야 합니다.
피해자: 어디서 제 이름을 아셨어요? 이거 이상한데요.
사기범: 확인되는 정보가 있어요. 현재 회사가 한강유통으로 잡혀 있고, 외부 노출되면 안 되는 단계라 사무실에서는 잠시 벗어나셔야 합니다.
피해자: 왜 제가 자리를 비워야 하죠?
사기범: 사내 자리에서 계속 계시면 동료가 듣게 되고, 그 상태로는 본인 확인 절차를 진행하기 어렵습니다.
피해자: 그러면 어디로 가라는 거예요?
사기범: 집 주소가 서울 관악구 봉천동으로 확인됩니다. 가족이 있거나 주변에 사람이 많으면 통화 내용이 새어 나갈 수 있으니 조용한 곳으로 이동하세요.
피해자: 가족한테 물어보면 안 되나요?
사기범: 오늘 건은 외부 공유 금지입니다. 특히 배우자나 지인에게 바로 말하면 조사가 지연되고, 경우에 따라 연루 가능성까지 검토될 수 있습니다.
피해자: 그 정도로 심각한 일인가요?
사기범: 네, 우선 이동부터 하셔야 합니다. 가능하면 근처 카페가 아니라 사람 적은 공간이나 다른 건물로 가시고, 가는 동안에도 이 통화는 유지하세요.
피해자: 지금 회사에 있어서 바로 나가긴 어렵습니다.
사기범: 서둘러 움직이실 필요는 없지만, 메신저나 문자 확인은 중단해 주세요. 외부 연락이 남아 있으면 절차가 꼬일 수 있습니다.
피해자: 혹시 진짜 공공기관인가요?
사기범: 지금은 확인 단계라서 그렇습니다. 먼저 통화 안정이 우선이라서, 주변 소음 줄이시고 혼자 있는 공간으로 옮기시면 다음 안내를 드리겠습니다.
피해자: 알겠어요. 그럼 잠깐 밖으로 나가볼게요.
사기범: 네, 이동하시는 동안에는 누구에게도 목적지 말씀하지 마시고 그대로 통화 유지해 주세요.",yes
P02-22-Q01,voicephishing,P02-22,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 박민재 씨 본인 맞으시죠. 지금 금융정보 유출 건으로 확인 절차가 진행 중이라 통화가 끊기면 안 됩니다.
피해자: 무슨 일인지 먼저 설명해 주세요.
사기범: 간단히 말씀드리면, 본인 명의가 다른 사건에 연결돼 있어서 지금은 외부에 알리지 말고 안내만 따라주셔야 합니다.
피해자: 제 명의가 왜요?
사기범: 최근 거주지와 직장 정보가 동시에 확인됐습니다. 직장은 서초 쪽으로 잡혀 있고, 현재 위치는 공유 오피스 근처로 보이는데 맞습니까?
피해자: 어떻게 그런 걸 아세요?
사기범: 확인된 자료가 있어서 그렇습니다. 지금 계신 곳이 사람 많은 장소라면 바로 조용한 곳으로 이동해 주세요.
피해자: 회사에서도 나가야 하나요?
사기범: 네, 동료나 상사와 대화가 오가면 정보가 새어 나갈 수 있습니다. 휴게실이나 카페처럼 공개된 곳도 피하셔야 합니다.
피해자: 그러면 어디로 가야 하죠?
사기범: 호텔 로비보다 더 한적한 공간, 예를 들어 빈 회의실이나 외부에 잘 보이지 않는 장소가 좋습니다. 이동하실 때는 목적지를 크게 말하지 마시고요.
피해자: 가족에게는 알려도 되나요?
사기범: 아직은 안 됩니다. 가족이나 지인에게 말하면 본인 확인이 꼬여서 조사 방향이 바뀔 수 있습니다.
피해자: 이게 진짜 수사면 제 이름을 왜 감추라고 하죠?
사기범: 지금은 명의가 악용된 정황만 먼저 정리하는 단계라서, 외부 접촉을 최소화해야 합니다. 문자, 메신저, 메일도 잠시 멈춰 주세요.
피해자: 제가 직접 은행에 전화해 보면 안 되나요?
사기범: 지금 은행 창구로 바로 가시면 기록이 엉킬 수 있습니다. 우선 이동만 하시고 통화는 계속 유지하세요.
피해자: 이상한데요.",yes
P02-23-Q01,voicephishing,P02-23,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김도현 씨 본인 맞으십니까. 명의도용 관련 확인 단계라 지금은 통화가 끊기면 안 됩니다.
피해자: 네, 맞긴 한데 무슨 일인가요?
사기범: 현재 근무처가 SK바이오팜 쪽으로 조회됩니다. 사무실 내에서는 내부 열람이 될 수 있어 바로 자리를 비워 주셔야 합니다.
피해자: 회사에서 나가야 한다고요?
사기범: 네. 지금 근무지 주변에서는 동료 접촉이 많아서 진술이 새기 쉽습니다. 외부로 이동해 주십시오.
피해자: 어디로 가라는 말씀이세요?
사기범: 집은 주소지상 서울 강동구로 확인되는데, 귀가하시면 가족과 통화가 섞일 수 있습니다. 가까운 조용한 공간으로 먼저 이동하십시오.
피해자: 가족이랑 얘기하면 안 되는 건가요?
사기범: 네, 지금은 누구에게도 알리시면 안 됩니다. 특히 직장 쪽 사람들에게 전달되면 사건이 꼬일 수 있습니다.
피해자: 왜 이렇게 급하게 혼자 있어야 하죠?
사기범: 통신기록과 카드 사용 내역이 본인 정보와 일치합니다. 그래서 외부 변수만 차단하면 바로 정리할 수 있습니다.
피해자: 그럼 제가 뭘 하면 되죠?
사기범: 우선 이동하세요. 카페처럼 사람 많은 곳 말고, 단독으로 대화 가능한 숙소나 방이 있는 곳이 좋습니다.
피해자: 택시 타고 가면 되나요?
사기범: 가능합니다. 다만 기사님께 목적지를 자세히 말하지 마시고, 이동 중에는 제 통화선을 유지해 주세요.
피해자: 통화를 계속 해야 하나요?
사기범: 네. 중간에 끊기면 외부 개입 여부를 확인하기 어려워집니다.
피해자: 메시지라도 보내서 가족에게 알릴까요?",yes
P02-24-Q01,voicephishing,P02-24,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"여보세요. 박지현 씨 본인이시죠? 지금 개인정보 유출 관련 확인 건으로 연락드렸습니다. 통화가 잠깐 끊기면 절차가 중단돼서 유지하셔야 합니다.
왜 제 번호로 이런 전화를 하세요?
현재 계좌와 휴대폰 사용 이력이 동시에 조회돼서 본인 확인이 필요합니다. 다만 이 건은 외부에 말하면 안 되는 민감 사안이라 지금은 주변에 들리지 않는 곳으로 이동해 주세요.
무슨 일이길래 이렇게까지 하죠?
택배 수령지와 직장 주소가 함께 묶여 조회됐고, 오늘 오전에 접속된 기기 위치도 확인됐습니다. 사무실이나 집에서는 주변 사람이 알 수 있어서 적합하지 않습니다.
회사에 있는데 지금 나가야 하나요?
네, 회의실이나 화장실도 통화가 노출될 수 있습니다. 우선 건물 밖으로 나가시고 사람이 적은 곳으로 가셔야 합니다.
이거 정말 경찰서에서 하는 일 맞나요?
수사 지원팀에서 내부 확인 중입니다. 이름이 비슷한 계정이 여러 개 엮여 있어서, 지금은 피해자 분께서 직접 설명을 정리해 주셔야 합니다.
가족한테 잠깐 물어봐도 되나요?
안 됩니다. 가족이나 직장 동료에게 먼저 알리면 명의가 연결된 사람들까지 조사 대상이 넓어질 수 있습니다.
그럼 어디로 가라는 거예요?
가까운 호텔 로비처럼 공개된 곳 말고, 조용하게 혼자 있을 수 있는 장소가 좋습니다. 이동하실 때도 누군가에게 목적지는 말하지 마세요.
왜 목적지까지 숨겨야 하죠?
누가 옆에서 듣고 있으면 확인 절차가 중단될 수 있습니다. 지금은 연락 사실 자체를 차단하는 게 우선입니다.
지금 당장 필요한 건 뭔데요?
우선 사용 중인 휴대폰으로만 통화 유지하시고, 문자나 메신저 알림은 모두 꺼주세요. 인증번호 요청이 들어오면 무조건 거절하셔야 합니다.
새 휴대폰을 쓰라는 말도 들었는데 그건 왜죠?",yes
