qa_id,source_type,source_sample_id,question,scenario_text,ground_truth
P02-25-Q01,voicephishing,P02-25,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김서연 씨 본인 맞으시죠. 금융정보 유출 건으로 확인할 사항이 있어 지금부터는 통화를 계속 유지하셔야 합니다.
피해자: 네? 갑자기 무슨 일인지 모르겠는데요.
사기범: 현재 직장 주소가 인천 남동구 쪽으로 조회되는데, 사무실에 계시면 주변에 들릴 수 있어 자리를 옮기셔야 합니다.
피해자: 왜 제가 나가야 하나요?
사기범: 사건 관련 정보가 외부로 새면 안 돼서요. 우선 사람이 적은 곳으로 이동해 주십시오.
피해자: 근처 카페로 가면 안 되나요?
사기범: 공용 와이파이나 주변 대화가 섞이면 확인이 어렵습니다. 혼자 있는 공간이 더 낫습니다.
피해자: 집으로 가면 되나요?
사기범: 집에는 가족이나 동거인이 있을 수 있어서 안 됩니다. 특히 연락이 가능한 환경은 피하셔야 합니다.
피해자: 그럼 어디로 가라는 건가요?
사기범: 조용한 모텔이나 독립된 숙소처럼 외부 접촉이 적은 곳이 좋습니다. 이동하실 때도 통화는 끊지 마세요.
피해자: 숙소까지 꼭 가야 하나요? 좀 이상한데요.
사기범: 네, 본인 확인과 진술 정리를 위해 필요합니다. 지금 사용 중인 통신사와 최근 결제 내역이 맞는지 대조 중입니다.
피해자: 제가 가족한테 물어보면 안 되나요?
사기범: 안 됩니다. 주변 사람에게 먼저 알리면 조사 방해로 판단될 수 있습니다.
피해자: 회사에도 말하면 안 되나요?
사기범: 직장 동료나 상사에게도 언급하지 마십시오. 계좌 연동 내역이 확인되기 전까지는 외부 접촉을 최소화해야 합니다.
피해자: 계속 통화하라는 게 너무 수상한데요.",yes
P02-26-Q01,voicephishing,P02-26,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김도윤 씨 본인 맞으십니까. 지금 계좌 관련 확인 건이 있어 통화가 유지되어야 합니다.
피해자: 네? 무슨 일인데요.
사기범: 고객정보가 외부로 연결된 정황이 보여서요. 우선 주변에 사람이 있으면 안 됩니다.
피해자: 지금 회사인데요.
사기범: 회사면 안 됩니다. 내부 동선이 남아서요. 화장실, 휴게실, 복도 모두 피하시고 밖으로 잠깐 나가 주세요.
피해자: 왜 이렇게 급하게 나가야 하죠?
사기범: 현재 주소지가 인천 연수구로 확인되는데 집으로 들어가시면 가족과 접촉될 가능성이 큽니다.
피해자: 가족이랑 상의하면 안 되나요?
사기범: 오늘은 안 됩니다. 배우자나 형제분이 개입되면 본인 확인이 흐트러질 수 있어서요.
사기범: 지금은 조용한 단독 공간으로 이동하셔야 합니다. 모텔이든 빈 회의실이든 상관없지만, 사람이 많은 곳은 제외입니다.
피해자: 대체 뭘 확인하려는 건데요?
사기범: 명의 사용 내역과 최근 로그인 경로를 대조하는 절차입니다. 현재 직장, 거주지, 보호자 번호까지 일치 여부를 보고 있습니다.
피해자: 보호자 번호까지요?
사기범: 네. 참고인으로 연결된 윤서현 씨 연락처가 등록돼 있습니다. 그쪽으로 먼저 이야기하시면 기록이 엉킬 수 있습니다.
피해자: 그럼 어떻게 해야 하죠?
사기범: 이동 중에는 통화를 끊지 마시고 문자, 메신저, 이메일 전부 잠시 중단하세요.
피해자: 휴대폰은 그대로 써도 되나요?
사기범: 가능은 한데, 지금 기기 상태가 불안정해서 잠시 다른 단말로 전환하는 게 좋습니다.",yes
P02-27-Q01,voicephishing,P02-27,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김도윤 씨 본인 맞으시죠. 금융정보 연루 건으로 확인할 사항이 있어서 오늘은 통화가 계속 연결돼 있어야 합니다.
피해자: 네, 제가 맞는데 무슨 일인가요?
사기범: 지금 계신 장소를 먼저 확인하겠습니다. 주변에서 다른 사람에게 들리지 않는 자리인가요?
피해자: 집인데요, 왜요?
사기범: 집이면 가족이나 동거인과 접촉될 수 있어서 내용이 새어나갈 수 있습니다. 잠시라도 조용한 곳으로 옮겨야 합니다.
피해자: 제가 뭘 잘못한 건가요?
사기범: 아직 확정된 건 아닙니다. 다만 계좌 흐름이 본인 정보와 일부 일치해서 본인 확인 절차를 진행 중입니다.
피해자: 그럼 제가 협조하면 되는 건가요?
사기범: 맞습니다. 대신 지금은 통화 외에 다른 연락은 모두 멈춰야 합니다. 문자나 메신저로 문의하시면 처리 순서가 꼬입니다.
피해자: 회사에 있는데 잠깐 나가야 하나요?
사기범: 직장에서는 동료가 내용을 들을 가능성이 커서 좋지 않습니다. 화장실이나 외부 복도처럼 잠시 분리된 공간으로 이동해 주세요.
피해자: 왜 그렇게까지 해야 하죠?
사기범: 수사 연계 확인 단계라서 주변에서 누가 듣느냐가 중요합니다. 특히 가족이나 지인에게 먼저 말하면 본인 진술에 영향이 생깁니다.
피해자: 그럼 누구한테도 말하지 말라는 건가요?
사기범: 네. 오늘은 혼자만 아셔야 합니다. 같이 있던 사람에게 알리면 참고 대상이 바뀔 수 있습니다.
피해자: 제가 지금 바로 나가야 하나요?
사기범: 네, 10분 안에 조용한 공간으로 이동하셔야 합니다. 이동 경로는 구체적으로 말하지 마시고, 기사나 주변 사람에게도 목적지를 밝히지 마세요.
피해자: 택시 타면 안 되나요?",yes
P02-28-Q01,voicephishing,P02-28,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김민재 씨 본인 맞으시죠. 현재 명의 관련 조사 협조 절차라서 잠시 통화 끊지 마시고 이어서 안내드리겠습니다.
피해자: 네, 무슨 일인가요?
사기범: 우선 오늘은 회사 자리에서는 말씀드릴 수 없습니다. 근무처가 세강테크로 확인되는데, 주변에 동료가 있으면 내용이 새어 나갈 수 있어요.
피해자: 왜 회사에 있으면 안 되죠?
사기범: 지금은 본인 확인과 계좌 흐름 점검 단계라서요. 타인이 들으면 불필요하게 확대될 수 있어서 조용한 곳으로 이동하셔야 합니다.
피해자: 지금 바로 나가야 하나요?
사기범: 네, 화장실이나 복도 말고 외부로 빠져나오시고, 가능하면 혼자 있는 공간이 좋습니다.
피해자: 제가 집으로 가면 될까요?
사기범: 집은 가족이나 지인과 접촉할 가능성이 높아서 권하지 않습니다. 특히 보호자나 가까운 사람에게 먼저 알리시면 절차가 복잡해집니다.
피해자: 그럼 어디로 가야 하나요?
사기범: 근처 비즈니스 호텔이나 인적이 적은 카페 옆 좌석처럼 독립된 공간이 좋습니다. 이동 중에는 목적지를 크게 말하지 마세요.
피해자: 가족한테도 말하면 안 된다는 건가요?
사기범: 네. 내부 확인 전에는 주변에 공유하지 않으셔야 합니다. 직장 동료나 가족이 관여하면 진술이 섞여서 오히려 불리해질 수 있습니다.
피해자: 지금 제가 뭘 잘못한 건가요?
사기범: 아직 확정된 건 아닙니다. 다만 본인 명의로 접수된 거래 내역이 있어 사실관계만 빠르게 맞춰보는 중입니다.
피해자: 거래 내역이요?
사기범: 네. 조회상 거주지와 최근 접속 위치, 사용 기기 정보가 연결되어 있어서 우선 본인 단독으로 확인이 필요합니다.
피해자: 계속 통화해야 하나요?",yes
P02-29-Q01,voicephishing,P02-29,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김민재 씨 본인 맞으시죠. 지금 금융정보 유출 관련 확인 절차가 잡혀 있어서 통화를 끊으시면 안 됩니다.
피해자: 네, 맞긴 한데 무슨 일인지 잘 모르겠네요.
사기범: 우선 현재 근무지가 더존비즈온으로 확인됩니다. 회사 안에 계시면 주변에서 대화가 들릴 수 있어 바로 밖으로 나가셔야 합니다.
피해자: 지금 회의 중인데 꼭 나가야 하나요?
사기범: 네. 내부에서 얘기되면 조사가 외부로 새어 나갈 가능성이 있어요. 일단 건물 밖 조용한 곳으로 이동해 주세요.
피해자: 왜 이렇게 급하죠?
사기범: 명의 연관 계좌에서 비정상 조회가 잡혔고, 본인 확인이 안 되면 자동으로 접속 제한이 걸릴 수 있습니다.
피해자: 제 이름으로 그런 게 있다는 건가요?
사기범: 맞습니다. 최근 이용한 통신사와 카드 결제 내역이 대조되고 있어서 지금 본인인지부터 확인하는 중입니다.
피해자: 가족한테 물어보면 안 되나요?
사기범: 가족에게 말하면 중간에서 정보가 섞일 수 있습니다. 특히 동거인이나 직장 동료는 절대 알리지 마십시오.
피해자: 집으로 가면 안 되나요?
사기범: 집은 추천하지 않습니다. 거기서는 연락이 섞이고, 주변 사람들 개입 가능성이 있어서 더 조용한 개인 공간이 필요합니다.
피해자: 그럼 어디로 가야 하죠?
사기범: 근처 비즈니스호텔이나 단독으로 있는 카페 쪽이 낫습니다. 사람 많은 곳보다는 혼자 있을 수 있는 장소가 좋아요.
피해자: 이동하면서도 계속 통화해야 하나요?
사기범: 네, 중간에 끊기면 본인 확인 단계가 초기화될 수 있습니다. 이동 중에도 이어서 말씀드릴게요.
피해자: 택시를 타도 되겠죠?",yes
P02-30-Q01,voicephishing,P02-30,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 박서준 씨 본인 맞으십니까. 지금 명의오남용 관련 확인 절차가 진행 중이라 통화를 끊으면 안 됩니다.
피해자: 갑자기 무슨 말씀이세요? 이런 전화는 처음인데요.
사기범: 우선 주변에 다른 사람 없으신지 확인해 주십시오. 본인 외 제3자가 들으면 절차가 지연됩니다.
피해자: 왜 남이 들으면 안 되죠?
사기범: 현재 사용 중인 연락처와 최근 접속 기록이 모두 조회되고 있습니다. 상담이 아니라 수사 협조 단계로 보셔야 합니다.
피해자: 수사요? 저는 그런 일 한 적이 없는데요.
사기범: 그래서 확인하는 겁니다. 직장 정보가 서울 강서구 쪽으로 잡히는데, 회사에서 말씀하시면 내부 공유 위험이 있어 지금 자리를 비우셔야 합니다.
피해자: 회사에서 왜 나가야 하는데요?
사기범: 사무실 내 전화 기록이 남으면 관련자 접촉으로 오해받을 수 있습니다. 엘리베이터나 복도처럼 잠깐 떨어진 장소로 이동해 주세요.
피해자: 이런 얘기를 왜 그렇게 급하게 하세요?
사기범: 본인 계좌와 연결된 카드 결제 내역도 일부 맞물려서, 정황상 타인이 정보를 사용한 것으로 보입니다.
피해자: 제 카드 사용 내역까지요?
사기범: 네. 이동 경로도 함께 확인 중이라 집으로 바로 돌아가시면 가족 분들하고 접촉이 생길 수 있습니다.
피해자: 가족한테 알리면 안 되나요?
사기범: 지금은 안 됩니다. 가까운 모텔이나 조용한 개인 공간으로 이동하셔야 하고, 목적지는 운전자에게도 구체적으로 말하지 마십시오.
피해자: 숙소까지 가야 한다고요?
사기범: 네, 공공장소보다 단독 공간에서 진술 정리와 본인 확인이 안정적으로 됩니다.
피해자: 친구한테 잠깐 연락해도 되나요?",yes
P03-01-Q01,voicephishing,P03-01,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"엄마, 나 현우야. 휴대폰 액정이 깨져서 잠깐 대여폰으로 연락해.
네, 무슨 일이니?
지금 학교 쪽에서 단체활동 비용 정리 중이라 오늘 안에 확인이 필요해.
학교에서 갑자기 왜 연락을 해?
이번에 기숙사 체험 관련해서 등록금이랑 추가비용을 같이 걷는대. 담임이랑 행정실이랑 이미 얘기된 거야.
그런 건 보통 문자로 오지 않니?
문자는 내 원래 폰에 들어가 있어서 못 보고 있어. 우선 내가 보낸 안내문에 맞춰서 처리해야 한대.
어떤 안내문 말하는 거니?
학생부에서 정리한 계좌로 일괄 입금하면 된다더라. 우리 반 애들도 다 그렇게 하고 있어.
왜 네 이름이 아니라 다른 사람 계좌로 보내야 해?
내 계정이 아직 확인이 안 돼서 그래. 친구 민재가 대신 모아서 학교에 전달한대.
그럼 담임한테 바로 물어보면 되지 않니?
지금 수업 중이라 답이 늦어. 대신 오늘 안에 입금 여부만 캡처해서 보내주면 된대.
금액은 얼마야?
총 78만 원인데, 먼저 일부만 확인해도 되고 나머지는 오후에 정리하면 된대.
이상하네. 이런 건 보통 네가 직접 말하지 않았어?
나도 원래 폰이 살아 있으면 영상통화로 보여줬을 텐데, 지금은 잠깐만 이렇게 해야 해.
혹시 우리 가족끼리만 아는 말 하나 해봐.",yes
P03-02-Q01,voicephishing,P03-02,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"엄마, 나 준호야. 폰 액정이 깨져서 잠깐 예전 번호로 연락해.
어떻게 된 거니? 무슨 일인데?
지금 학교에서 단체활동비 정산하는 중이라 급하게 확인해야 해.
학교에서 바로? 무슨 비용인지 자세히 말해봐.
오늘 현장체험 신청 마감이랑 준비물 비용이 같이 들어가서, 담임이 먼저 처리하래.
담임이 누구야? 언제부터 그런 얘기가 있었어?
아까 상담 끝나고 선생님이 단체로 안내했어. 지금은 내 이름으로 결제가 막혀서 다른 방법으로 모아야 해.
왜 네가 직접 못 하는데?
내 계정이 오류 떠서, 반 친구인 지호 엄마 계좌로 잠깐 모아서 처리한대.
계좌번호가 뭐야?
카카오뱅크 3333-18-9021147, 김지호 이름으로 되어 있어. 정리되면 바로 환불 처리된대.
갑자기 이렇게 급하게 보내라는 게 이상한데.
지금 수업 시작 전이라 늦으면 신청이 빠진대. 접수만 먼저 끝내면 된대.
전화로는 왜 확인이 안 돼?
교실 안이라 통화가 어렵고, 문자로만 확인하래. 입금 화면 찍어서 보내면 같이 맞춰준대.
누가 그렇게 시키는 거니? 진짜 준호 맞아?
맞아. 아까 집에서 말한 그 체험학습이랑, 지난주에 얘기한 준비물 있는 거 기억하지?
그건 누구나 알 수 있는 말이야.",yes
P03-03-Q01,voicephishing,P03-03,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"엄마 나 민준이야. 핸드폰 액정이 나가서 지금 잠깐 다른 번호로 연락해.
피해자: 갑자기 웬 다른 번호야? 무슨 일 있었니?
사기범: 학교에서 오늘까지 제출하는 체험학습비 정산이 있어서 급하게 처리해야 해.
피해자: 정산이면 네가 직접 하면 되지, 왜 나한테 연락해?
사기범: 내가 계좌 인증이 막혀서 그래. 담임이랑 총무가 같이 확인하는 방식이라 내가 바로 못 넣어.
피해자: 어느 학교, 어떤 건데 그렇게 급해?
사기범: 이번 주 현장학습 예약한 거 있잖아. 인원 누락되면 안 돼서 오늘 안에 맞춰야 해.
피해자: 전화는 왜 못 받아?
사기범: 화면이 완전히 깨져서 통화가 끊겨. 메신저는 간신히 돼서 문자로만 이야기하는 중이야.
피해자: 그래도 이상하네. 내가 어떻게 확인해?
사기범: 잠깐만, 선생님이 지금 출발 명단 다시 올리래. 확인되면 바로 보내야 해.
피해자: 내가 네 이름만으로는 못 믿겠어.
사기범: 그럼 내가 예전에 너한테 말했던 말 기억나? 우리 둘만 아는 표현 있잖아.
피해자: 그건 네가 직접 말해야 믿을 수 있어.
사기범: 일단 급해서 그래. 친구 계좌로 모아서 한 번에 결제해야 한다고 했어.
피해자: 계좌로 보내라는 말부터 더 수상해.
사기범: 학교에서 안내한 방식이래. 지금 처리 안 되면 나만 빠질 수 있어.
피해자: 잠깐만, 내가 학교에 직접 전화해볼게.",yes
P03-04-Q01,voicephishing,P03-04,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"엄마, 나 현우야. 휴대폰이 화면이 깨져서 예전 번호로는 못 받아서 잠깐 다른 기기에서 연락해.
지금 통화가 안 되니 문자로만 부탁할게.
무슨 일인데, 네 목소리부터 확인하고 싶다.
지금 학교에서 급하게 걷는 게 있어서 그래. 선생님이 오늘 안에 정리해야 한다고 하셨어.
무슨 학교 일인지 자세히 말해봐.
이번 주 현장체험학습 관련해서 등록 서류랑 체험비가 같이 마감이래. 안내문 받은 거 기억나지?
네가 정말 맞다면 집에서만 알던 말 하나 해봐.
아빠가 예전에 장난처럼 말하던 표현 있잖아. 내가 급할 때 “먼저 정리해”라고 하던 거.
그건 누구나 알 수 있는 말이야. 왜 직접 전화는 못 해?
지금은 교실 밖이라 통화가 어렵고, 담임 선생님이 바로 확인해야 해서 잠깐만 문자로 처리하래.
어디로 보내라는 거니?
학교에서 지정한 대표 계좌로 모으는 방식이래. 내 이름으로 바로 안 되고 반 친구 부모님이 먼저 취합한다고 했어.
계좌를 알려줘도 바로 보내진 않을 거야. 다른 확인이 필요해.
응, 알겠어. 일단 안내문에 적힌 계좌번호랑 받는 사람 이름을 적어줄게. 확인되면 보내줘.
안내문 사진도 같이 보내줄 수 있니?
지금은 파일이 안 열리는데, 문자로 적어줄게. 우리 반 체험학습비라서 오늘 안에 맞춰야 해.",yes
P03-05-Q01,voicephishing,P03-05,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"엄마, 나 민준이야. 폰 액정이 완전히 나가서 잠깐 새 번호로 연락해.
잠깐만요, 제가 네 아빠한테 확인해 볼게.
지금은 확인하지 말고 빨리 봐줘. 학교에서 오늘 안에 처리해야 하는 게 있어.
무슨 일인데 그렇게 급해?
기숙사 신청 관련해서 추가 서류랑 교재비를 한 번에 내야 한대. 오늘 마감이라 그래.
왜 학교 계좌로 안 내고 다른 방법으로 하라는 거야?
내 학생인증이 잠겨서 내가 직접 결제는 안 돼. 같은 반 친구 현우 명의 계좌로 먼저 받아서 정리해야 한대.
전화로 얘기하면 되지 않니?
전화는 스피커가 고장 나서 통화가 끊겨. 문자나 메신저만 잠깐 돼.
그래도 좀 이상한데, 학교에서 정말 이렇게 안내하니?
응, 담임이 단체로 공지한 거야. 나도 급하게 처리해야 해서 그래.
얼마가 필요해?
우선 68만 원 정도. 입금되면 바로 학교 시스템에서 확인하고 끝난대.
계좌번호를 문자로 보내봐.
지금은 길게 못 쓰고, 확인만 되면 내가 바로 연락할게.
아들인지 내가 직접 확인할 방법이 필요하네.
그럼 내가 전에 집에서 쓰던 별명 말할게. 가족끼리만 아는 거. 그걸 맞히면 믿어줘.",yes
P03-06-Q01,voicephishing,P03-06,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"엄마, 나 준호야. 휴대폰 액정이 나가서 수리 맡기는 동안 임시 번호로만 연락해.
피해자: 갑자기 무슨 일이니? 네 번호가 아니라서 놀랐어.
사기범: 급하게 말해서 미안해. 오늘 학교에서 단체 신청 들어가는 게 있어서, 문자부터 확인해 줘.
피해자: 단체 신청이 뭐길래 이렇게 급하니?
사기범: 방과후 체험이랑 교재비가 같이 걸려 있어. 담임이 오늘 안에 확인해야 한다고 했어.
피해자: 네가 직접 결제하면 되는 거 아니야?
사기범: 내 카드가 지금 막혀 있고, 학교 시스템에 내 이름이 아직 반영이 덜 됐대. 그래서 보호자 쪽으로 먼저 안내 온 거래.
피해자: 학교에서 정말 그렇게 연락해?
사기범: 응, 행정실에서 안내받았고, 친구 쪽으로 먼저 정리하는 방법을 쓰기도 한대.
피해자: 그런데 왜 전화는 안 받아?
사기범: 지금 수업 끝나고 바로 버스 타는 중이라 통화가 어려워. 문자로만 해줘.
피해자: 금액이 얼마나 된다는 거니?
사기범: 전체를 한 번에 내는 건 아니고, 우선 반납 전 확인용으로 일부만 선입금하면 된대. 내가 나중에 학교에서 정산할게.
피해자: 어디로 보내라는 거야?
사기범: 담임이 안내한 대로, 같은 반 친구 명의 계좌로 모아 달래. 내가 지금 계좌번호를 다시 받아서 보내줄게.
피해자: 잠깐, 이런 건 내가 학교에 직접 확인해볼게.
사기범: 너무 오래 걸리면 자리 마감될 수 있어. 확인만 빨리 해주면 돼.
피해자: 급하게 재촉하니까 더 이상해. 네가 정말 준호 맞으면 예전에 내가 말한 반찬 이름 기억하니?",yes
P03-07-Q01,voicephishing,P03-07,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"엄마, 나 지훈이야. 폰 화면이 완전히 깨져서 수리 맡기고 잠깐 대여폰으로만 연락해.
누구세요? 목소리가 좀 낯선데요.
지금 말 길게 못 해. 오늘 학교에서 내일 현장체험 신청비를 바로 정리하래서 급해.
갑자기 왜 이렇게 서둘러? 네 번호도 이상하고.
내 번호는 못 쓰는 중이야. 대여폰이라 문자만 되고 통화가 끊겨서, 담임한테 확인받은 대로 처리해야 해.
무슨 확인을 받았다는 거니?
반장 단체로 모아야 하는데 내가 전산에 오류가 떠서, 일단 같은 반 수진이 엄마 계좌로 같이 보내기로 했어.
왜 네 통장으로 안 보내고 다른 사람 계좌로 보내?
이번엔 학교 쪽이 시간이 촉박해서 부모님들끼리 먼저 모으고 나중에 일괄 처리한대. 아까 상담받을 때도 그렇게 안내받았어.
정말 학교 일 맞니?
응. 그리고 담임이 오늘 안에 접수 확인 문자까지 올려야 한다고 했어.
그럼 통화는 왜 못 해? 목소리라도 들어보면 좋을 텐데.
지금은 와이파이만 잡혀서 통화 품질이 너무 안 좋아. 나중에 원래 폰 찾으면 다시 걸게.
계좌번호는 어떻게 보내줄 건데?
잠깐, 문자로 적을게. 수진이 엄마 국민은행 계좌로 보내면 된대.
이상하다, 이런 건 보통 학교에서 공지 오지 않니?
이번엔 담임이 학부모 몇 명한테만 먼저 알렸대. 내가 늦으면 반 전체 일정이 밀린대.
알겠어도 바로 보내긴 좀 불안하다.",yes
P03-08-Q01,voicephishing,P03-08,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"엄마, 나 준호야. 휴대폰 액정이 완전히 나가서 잠깐 다른 폰으로 연락해.
어머니, 지금 누구신지 바로 단정하긴 어렵네요. 왜 갑자기 다른 번호죠?
지금 학원 쪽 행정실에서 등록금 확인을 오늘 안에 해야 해서 그래. 원래 쓰던 폰은 화면이 안 켜져.
학원비면 왜 네 계좌로 안 보내고 연락을 따로 하는 거야?
내 본인인증이 막혀서 그래. 그래서 일단 담임 선생님이 알려준 공동납부 계좌로 먼저 맞춰야 해.
공동납부라니 좀 이상하네. 어디에 보내라는 거야?
같이 듣는 애들 몇 명이 한꺼번에 정산하는 방식이래. 우리 반 친구 서민재 이름으로 된 계좌로 모은다고 했어.
돈이 왜 친구 이름으로 가야 하지? 이해가 안 되네.
내가 직접 결제하려고 했는데 인증 단계에서 계속 튕겨. 오늘 마감이라 그냥 확인만 빨리 해주면 돼.
전화는 못 하니? 목소리라도 들어보면 확인이 될 텐데.
지금 교실 안이라 통화가 안 돼. 대신 등록 안내 문자 캡처 보내줄게. 거기에 금액이랑 안내 문구 다 있어.
문자는 누구 번호로 온 거야? 진짜 학교에서 온 게 맞는지 봐야겠어.
행정실 번호로 왔고, 지난번 상담 때 말씀드린 현장체험학습이랑 같이 처리하는 건 맞아.
그럼 왜 네가 직접 처리 안 하고 친구 계좌로만 받는다는 거야?
내 계정이 잠겨 있어서 선입금만 먼저 하라고 했어. 나중에 정산되면 바로 돌려준대.
그래도 찜찜하네. 정확한 계좌번호를 다시 보내봐.
서민재 카카오뱅크 계좌고, 끝자리 2041이야. 입금 확인되면 바로 접수 완료로 넘긴대.
잠깐만, 이렇게 서두르는 게 이상해. 네가 맞는지 마지막으로 확인할 방법이 있어?",yes
P03-09-Q01,voicephishing,P03-09,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"엄마, 나 민준이야. 폰 화면이 깨져서 오늘은 대리폰으로 톡해.
갑자기 왜 다른 번호로 오니, 말투도 좀 낯설구나.
급한 얘기라 그래. 학교에서 내일 아침까지 내야 하는 신청서랑 체험활동비가 있어서 지금 처리해야 해.
그건 네가 늘 하던 방식이랑 다르네. 담임 선생님한테 연락하면 되는 거 아니니?
담임이랑 행정실에서 바로 마감 걸어놔서, 내가 직접 접수 확인만 되면 된다더라. 통장으로 받은 뒤에 한 번에 정리한대.
어느 통장으로 보내라는 거야? 네 이름 계좌가 아니라는 뜻이니?
내 계좌가 잠겨서 그래. 일단 친구 명의 계좌로 모아서 넘겨야 한다고 했어. 나중에 정산하면 된대.
그 친구 이름이 뭐니?
학교 애 이름인데, 카톡에 저장된 대로 보내면 돼. 내가 지금 설명 길게 못 해. 수업 들어가기 전에 확인돼야 해서.
전화는 왜 안 받아?
이어폰이 안 잡혀서 통화가 끊겨. 문자로만 해줘. 내가 보내는 안내대로 하면 돼.
조금 이상하구나. 이런 일은 보통 학교에서 공식 안내가 오는데.
맞아, 근데 오늘은 담당 선생님이 출장이라서 내가 대신 움직여야 해. 서류만 먼저 맞추면 되는 상황이야.
그럼 네가 다니는 학교 이름이 뭐니?
학교 사이트 접속도 느려서 정확히 말하기가 좀 그렇고, 그냥 오전까지 처리해야 하는 건 맞아. 늦으면 못 들어간대.
네가 맞다면 예전에 네가 좋아하던 반찬 이름 하나 말해봐.
엄마, 지금 그런 거 확인할 시간 없어. 우선 결제 화면 캡처만 보내주면 친구가 같이 처리해 준다고 했어.
아직은 못 보내. 네가 맞는지 직접 확인부터 하겠다.",yes
